id_proposta,nome_do_deputado,nome_do_partido,uf,voto
16052019,Luizão Goulart,Republican,Paraná (PR),Sim
16052019,Osmar Serraglio,PP,Paraná (PR),Não
16052019,Paulo Eduardo Martins,PSC,Paraná (PR),Não
16052019,Pedro Lupion,DEM,Paraná (PR),Não
16052019,Reinhold Stephanes Junior,PSD,Paraná (PR),Não
16052019,Ricardo Barros,PP,Paraná (PR),Não
16052019,Roman,Patriota,Paraná (PR),Sim
16052019,Rubens Bueno,Cidadania,Paraná (PR),Sim
16052019,Sargento Fahur,PSD,Paraná (PR),Não
16052019,Sergio Souza,MDB,Paraná (PR),Não
16052019,Toninho Wandscheer,PROS,Paraná (PR),Não
16052019,Vermelho,PSD,Paraná (PR),Sim
16052019,Zeca Dirceu,PT,Paraná (PR),Sim
16052019,Angela Amin,PP,Santa Catarina (SC),Não
16052019,Carlos Chiodini,MDB,Santa Catarina (SC),Sim
16052019,Carmen Zanotto,Cidadania,Santa Catarina (SC),Sim
16052019,Caroline de Toni,PSL,Santa Catarina (SC),Não
16052019,Coronel Armando,PSL,Santa Catarina (SC),Não
16052019,Daniel Freitas,PSL,Santa Catarina (SC),Não
16052019,Darci de Matos,PSD,Santa Catarina (SC),Não
16052019,Fabio Schiochet,PSL,Santa Catarina (SC),Não
16052019,Geovania de Sá,PSDB,Santa Catarina (SC),Sim
16052019,Gilson Marques,Novo,Santa Catarina (SC),Não
16052019,Hélio Costa,Republican,Santa Catarina (SC),Não
16052019,Pedro Uczai,PT,Santa Catarina (SC),Sim
16052019,Ricardo Guidi,PSD,Santa Catarina (SC),Sim
16052019,Rodrigo Coelho,PSB,Santa Catarina (SC),Não
16052019,Rogério Peninha Mendonça,MDB,Santa Catarina (SC),Não
16052019,Afonso Hamm,PP,Rio Grande do Sul (RS),Não
16052019,Alceu Moreira,MDB,Rio Grande do Sul (RS),Sim
16052019,Bibo Nunes,PSL,Rio Grande do Sul (RS),Não
16052019,Bohn Gass,PT,Rio Grande do Sul (RS),Sim
16052019,Carlos Gomes,Republican,Rio Grande do Sul (RS),Não
16052019,Covatti Filho,PP,Rio Grande do Sul (RS),Não
16052019,Daniel Trzeciak,PSDB,Rio Grande do Sul (RS),Sim
16052019,Giovani Feltes,MDB,Rio Grande do Sul (RS),Sim
16052019,Henrique Fontana,PT,Rio Grande do Sul (RS),Sim
16052019,Liziane Bayer,PSB,Rio Grande do Sul (RS),Sim
16052019,Lucas Redecker,PSDB,Rio Grande do Sul (RS),Sim
16052019,Marcel van Hattem,Novo,Rio Grande do Sul (RS),Não
16052019,Marcelo Brum,PSL,Rio Grande do Sul (RS),Não
16052019,Márcio Biolchi,MDB,Rio Grande do Sul (RS),Não
16052019,Maria do Rosário,PT,Rio Grande do Sul (RS),Sim
16052019,Marlon Santos,PDT,Rio Grande do Sul (RS),Não
16052019,Maurício Dziedricki,PTB,Rio Grande do Sul (RS),Sim
16052019,Nereu Crispim,PSL,Rio Grande do Sul (RS),Não
16052019,Osmar Terra,MDB,Rio Grande do Sul (RS),Não
16052019,Paulo Pimenta,PT,Rio Grande do Sul (RS),Sim
16052019,Paulo Vicente Caleffi,PSD,Rio Grande do Sul (RS),Não
16052019,Pedro Westphalen,PP,Rio Grande do Sul (RS),Não
16052019,Sanderson,PSL,Rio Grande do Sul (RS),Não
